,id,name,slug,sport,image,lightImage,darkImage,region,priority,displayPriority,tournament_id
0,98767991299243165,LCS,lcs,lol,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,NORTH AMERICA,1,"{'position': 0, 'status': 'selected'}",106972812538132507
0,98767991299243165,LCS,lcs,lol,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,NORTH AMERICA,1,"{'position': 0, 'status': 'selected'}",107741488941545959
0,98767991299243165,LCS,lcs,lol,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,NORTH AMERICA,1,"{'position': 0, 'status': 'selected'}",107045060626269295
0,98767991299243165,LCS,lcs,lol,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,NORTH AMERICA,1,"{'position': 0, 'status': 'selected'}",107719921883398026
0,98767991299243165,LCS,lcs,lol,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,NORTH AMERICA,1,"{'position': 0, 'status': 'selected'}",107697401518332544
0,98767991299243165,LCS,lcs,lol,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,NORTH AMERICA,1,"{'position': 0, 'status': 'selected'}",107656643139734824
0,98767991299243165,LCS,lcs,lol,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,http://static.lolesports.com/leagues/LCSNew-01-FullonDark.png,NORTH AMERICA,1,"{'position': 0, 'status': 'selected'}",107620592294752774
1,109511549831443335,LCS Challengers,north_american_challenger_league,lol,http://static.lolesports.com/leagues/1671126494281_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126494281_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126494281_NACL23_Icon_BLK1.png,NORTH AMERICA,1000,"{'position': 1, 'status': 'selected'}",110574243270525539
1,109511549831443335,LCS Challengers,north_american_challenger_league,lol,http://static.lolesports.com/leagues/1671126494281_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126494281_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126494281_NACL23_Icon_BLK1.png,NORTH AMERICA,1000,"{'position': 1, 'status': 'selected'}",109518697660746274
2,109518549825754242,LCS Challengers Qualifiers,lcs_challengers_qualifiers,lol,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_BLK1.png,NORTH AMERICA,1000,"{'position': 2, 'status': 'selected'}",110894544221659776
2,109518549825754242,LCS Challengers Qualifiers,lcs_challengers_qualifiers,lol,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_BLK1.png,NORTH AMERICA,1000,"{'position': 2, 'status': 'selected'}",110733838935136200
2,109518549825754242,LCS Challengers Qualifiers,lcs_challengers_qualifiers,lol,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_BLK1.png,NORTH AMERICA,1000,"{'position': 2, 'status': 'selected'}",110428603624764603
2,109518549825754242,LCS Challengers Qualifiers,lcs_challengers_qualifiers,lol,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_BLK1.png,NORTH AMERICA,1000,"{'position': 2, 'status': 'selected'}",110138704782649096
2,109518549825754242,LCS Challengers Qualifiers,lcs_challengers_qualifiers,lol,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_BLK1.png,NORTH AMERICA,1000,"{'position': 2, 'status': 'selected'}",109974742840567627
2,109518549825754242,LCS Challengers Qualifiers,lcs_challengers_qualifiers,lol,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_WHT1.png,http://static.lolesports.com/leagues/1671126518545_NACL23_Icon_BLK1.png,NORTH AMERICA,1000,"{'position': 2, 'status': 'selected'}",109518742310926152
3,107898214974993351,College Championship,college_championship,lol,http://static.lolesports.com/leagues/1646396098648_CollegeChampionshiplogo.png,http://static.lolesports.com/leagues/1646396098648_CollegeChampionshiplogo.png,http://static.lolesports.com/leagues/1665138903737_College_League_of_Legends_2019_logo.webp,NORTH AMERICA,1000,"{'position': 3, 'status': 'selected'}",107898708099217418
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",110413046183015975
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",109523641416750631
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",108211865716506571
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",107405837336179496
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",106297375705058741
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",105539760572983266
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",104202471497759152
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",103478354329449186
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",102147202571739078
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",101383793244817602
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",100205576338370838
4,98767991332355509,CBLOL,cblol-brazil,lol,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-offwhite.png,http://static.lolesports.com/leagues/cblol-logo-symbol-black.png,BRAZIL,204,"{'position': 0, 'status': 'not_selected'}",99566408235138456
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",110909366079472439
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",110371551277508787
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109625152894842837
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",108797577868041021
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",108195478954601542
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",107418445247362001
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",106840590962292347
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",106269654659501670
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",105522984810490982
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",104174613295388764
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",103540363364808496
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",102181142473043418
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109478595377766234
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109473592653126678
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",101388913417992988
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",100205573522838487
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109472224539377660
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109468403671242972
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",99566404601075616
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109467297671986286
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109462843692030951
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109461739707114350
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109461292917902160
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109445541215037058
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109444869705769128
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109441091720628455
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109440642555058105
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109440320603801592
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109434488623686609
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109434103072103929
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109433362199747894
5,98767991310872058,LCK,lck,lol,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-black.png,http://static.lolesports.com/leagues/lck-color-on-white.png,KOREA,4,"{'position': 1, 'status': 'not_selected'}",109479322498002624
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",107417471555810057
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",106269769724268826
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",105663539171928276
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110429321464170890
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110412360196989975
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110435858786009956
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110435531035300377
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110441433278896011
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110441119491168485
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110452684391414465
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110446876240436729
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110458354672238716
6,98767991355908944,LCL,lcl,lol,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885758_LCL-01-FullonDark.png,http://static.lolesports.com/leagues/1593016885772_LCL-03-FullonLight.png,COMMONWEALTH OF INDEPENDENT STATES,209,"{'position': 2, 'status': 'not_selected'}",110453006238802559
